"boat","fishing_trip_id","departure_date","wind_direction","wind_speed_m_s1","departure_time","return_time","trossa_id","with_leb","net_in_trossa","net_mesh_size_inches","net_height_meshes","net_length_meters","latitude_dms","longitude_dms","soaking_nights","min_depth_fathoms","max_depth_fathoms","lumpfish_per_trossa","birds_per_trossa","black_guillemot","european_shag","great_cormorant","common_eider","common_murre","long.tailed_duck","northern_fulmar","red.throated_loon","atlantic_puffin","harbour_seal","grey_seal","harp_seal","white_beaked_dolphin","bottlenose_dolphin","harbour_porpoise","biopol_onboard","comments","lumpfish_per_day","birds_per_day","mammals_per_day","cumulative_lumpfish","cumulative_birds","cumulative_mammals","date"
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","4","",6,10.5,20,69,"65d47m50s","21d15m9s",1,17,37,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","5","",6,10.5,20,69,"65d48m90s","21d16m6s",1,16,27,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","6","",6,10.5,20,69,"65d49m10s","21d16m7s",1,19,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","7","",6,10.5,20,69,"65d49m60s","21d16m3s",1,9,24,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",1,14,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","9","",6,10.5,20,69,"65d50m80s","21d14m52s",1,9,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","RA","LEB",6,10.5,20,69,"65d50m00s","21d13m0s",1,22,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","10","",6,10.5,20,69,"65d49m50s","21d15m0s",1,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","11","",6,10.5,12,69,"65d48m70s","21d14m8s",1,27,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","12","",6,10.5,12,69,"65d46m60s","21d13m2s",1,14,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","13","",6,10.5,20,69,"65d44m00s","21d13m9s",1,30,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",1,14,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","14","",6,10.5,20,69,"65d44m10s","21d14m4s",1,14,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","15","",6,10.5,20,69,"65d43m80s","21d16m7s",1,12,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",1,14,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","16","",6,10.5,20,69,"65d42m90s","21d18m6s",1,14,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","3","",6,10.5,20,69,"65d42m90s","21d18m5s",1,13,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",1,"2022.03.21","0","1-3","06:30","18:00","17","",6,10.5,20,69,"65d43m20s","21d21m2s",1,6,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",639,1,1,639,1,1,2022-03-21
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","4","",6,10.5,20,69,"65d47m50s","21d15m9s",2,17,37,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","5","",6,10.5,20,69,"65d48m90s","21d16m6s",2,16,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","6","",6,10.5,20,69,"65d49m10s","21d16m7s",2,9,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","7","",6,10.5,20,69,"65d49m60s","21d16m3s",2,9,24,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","8","",6,10.5,20,69,"65d50m10s","21d14m9s",2,14,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","9","",6,10.5,20,69,"65d50m80s","21d14m52s",2,9,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","RA","LEB",6,10.5,20,69,"65d50m00s","21d13m0s",2,22,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","10","",6,10.5,20,69,"65d49m50s","21d15m0s",2,20,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","11","",6,10.5,12,69,"65d48m70s","21d14m8s",2,27,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","12","",6,10.5,12,69,"65d46m60s","21d13m2s",2,14,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","13","",6,10.5,20,69,"65d44m00s","21d13m9s",2,30,38,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","2","",6,10.5,20,69,"65d44m40s","21d14m0s",2,14,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","14","",6,10.5,20,69,"65d44m10s","21d14m4s",2,14,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","15","",6,10.5,20,69,"65d43m80s","21d16m7s",2,12,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","1","",6,10.5,20,69,"65d44m00s","21d16m2s",2,14,27,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","16","",6,10.5,20,69,"65d42m90s","21d18m6s",2,14,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",2,"2022.03.23","north_east","3-8","13:00","02:30","3","",6,10.5,20,69,"65d42m90s","21d18m5s",2,13,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799,2,1,1438,3,2,2022-03-23
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","17","",6,10.5,20,69,"65d43m20s","21d21m2s",4,6,12,21,5,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","16","",6,10.5,20,69,"65d42m90s","21d18m6s",2,14,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","3","",6,10.5,20,69,"65d42m90s","21d18m5s",2,13,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","15","",6,10.5,20,69,"65d43m80s","21d16m7s",2,12,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","1","",6,10.5,20,69,"65d44m00s","21d16m2s",2,11,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","14","",6,10.5,20,69,"65d44m10s","21d14m4s",2,14,27,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","13","",6,10.5,20,69,"65d44m00s","21d13m9s",2,30,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","2","",6,10.5,20,69,"65d44m40s","21d14m0s",2,14,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","12","",6,10.5,12,69,"65d46m60s","21d13m2s",2,30,37,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","7","",6,10.5,20,69,"65d49m60s","21d16m3s",2,9,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","5","",6,10.5,20,69,"65d48m90s","21d16m6s",2,13,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Kongsey",3,"2022.03.25","north_east","3-8","15:30","01:30","11","",6,10.5,12,69,"65d48m70s","21d14m8s",2,30,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580,5,1,2018,8,3,2022-03-25
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","16","",8,10.5,14,38,"65d46m30s","21d13m0s",1,18,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","17","",8,10.5,18,38,"65d46m30s","21d13m0s",1,20,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","18","",8,10.5,18,38,"65d46m10s","21d13m3s",1,20,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","15","",8,10.5,14,38,"65d45m70s","21d13m2s",1,15,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","14","",8,10.5,18,38,"65d45m40s","21d13m1s",1,24,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","13","",16,10.5,14,38,"65d44m40s","21d13m8s",1,15,24,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","6","",8,10.5,14,38,"65d43m30s","21d18m4s",1,7,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m2s",1,6,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","4","",11,10.5,16,38,"65d42m80s","21d22m0s",1,8,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","3","",10,10.5,16,38,"65d41m40s","21d22m5s",1,10,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","2","",11,10.5,16,38,"65d40m80s","21d22m9s",1,8,13,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",4,"2022.03.31","south_west","3-8","07:17","16:00","1","",8,10.5,14,38,"65d40m40s","21d23m1s",1,7,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587,1,0,587,1,0,2022-03-31
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","12","",16,10.5,14,38,"65d42m50s","21d16m4s",2,21,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","10","",14,10.5,14,38,"65d42m20s","21d17m0s",2,14,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","11","",11,10.5,14,38,"65d42m10s","21d17m0s",2,20,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","7","",14,10.5,14,38,"65d41m60s","21d17m7s",2,10,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","8","",8,10.5,14,38,"65d41m70s","21d17m6s",2,22,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","9","",8,10.5,14,38,"65d43m40s","21d17m8s",2,13,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","6","",8,10.5,14,38,"65d43m30s","21d18m4s",1,7,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m2s",1,6,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",5,"2022.04.01","0","1-3","07:00","16:00","4","",11,10.5,16,38,"65d43m80s","21d22m0s",1,7,10,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",415,1,0,1002,2,0,2022-04-01
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","1","",8,10.5,14,38,"65d40m40s","21d23m1s",2,10,12,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","2","",11,10.5,16,38,"65d40m30s","21d22m9s",2,7,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","3","",10,10.5,16,38,"65d41m40s","21d22m5s",2,10,14,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","18","",8,10.5,18,38,"65d46m10s","21d13m3s",2,20,20,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","17","",8,10.5,18,38,"65d46m30s","21d13m0s",2,20,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","16","",8,10.5,14,38,"65d46m30s","21d13m0s",2,18,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","15","",8,10.5,14,38,"65d45m70s","21d13m2s",2,15,20,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","14","",8,10.5,18,38,"65d45m40s","21d13m2s",2,17,26,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",6,"2022.04.02","south_west","1-3","08:00","17:00","13","",16,10.5,14,38,"65d44m40s","21d13m8s",2,15,25,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",607,2,0,1609,4,0,2022-04-02
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","4","",11,10.5,16,38,"65d43m80s","21d22m0s",2,7,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m3s",2,6,10,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","bird in net ca 20m from LE buoy, pers comm",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","6","",8,10.5,14,38,"65d43m30s","21d18m4s",2,7,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","12","",16,10.5,14,38,"65d42m50s","21d16m4s",2,21,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","10","",14,10.5,14,38,"65d42m20s","21d17m0s",2,14,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","11","",11,10.5,14,38,"65d42m40s","21d17m0s",2,15,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","13","",16,10.5,14,38,"65d44m40s","21d13m8s",1,15,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","7","",14,10.5,14,38,"65d41m60s","21d17m7s",2,10,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","8","",8,10.5,14,38,"65d41m70s","21d17m6s",2,22,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Saefugl",7,"2022.04.03","south_west","1-3","06:00","16:00","9","",8,10.5,14,38,"65d41m40s","21d17m8s",2,13,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",433,1,0,2042,5,0,2022-04-03
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","16","",6,10.5,20,69,"65d42m90s","21d18m6s",5,13,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","3","",6,10.5,20,69,"65d42m90s","21d21m2s",5,14,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","15","",6,10.5,20,69,"65d43m80s","21d16m7s",5,12,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",5,11,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","4","",6,10.5,20,69,"65d47m50s","21d15m9s",5,14,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","5","",6,10.5,20,69,"65d48m90s","21d16m6s",5,16,24,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","6","",6,10.5,20,69,"65d49m10s","21d16m7s",5,18,24,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","9","",6,10.5,20,69,"65d50m80s","21d14m5s",5,19,30,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",5,14,26,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","RA","LEB",6,10.5,20,69,"65d50m00s","21d15m0s",5,21,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","10","",6,10.5,20,69,"65d49m50s","21d15m0s",5,25,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",8,"2022.03.30","0","1-3","08:00","18:00","17","",6,10.5,20,69,"65d49m00s","21d15m4s",5,4,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",952,1,0,2970,9,3,2022-03-30
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","13","",6,10.5,20,69,"65d44m00s","21d13m9s",6,31,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",6,11,22,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","14","",6,10.5,20,69,"65d44m10s","21d14m4s",6,15,27,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","12","",6,10.5,12,69,"65d46m60s","21d13m2s",6,24,37,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","11","",6,10.5,12,69,"65d48m70s","21d14m8s",6,27,37,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","9","",6,10.5,20,69,"65d50m80s","21d14m5s",1,13,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",1,14,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","RA","LEB",6,10.5,20,69,"65d50m00s","21d15m0s",1,22,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",9,"2022.03.31","0","1-3","06:00","18:00","7","",6,10.5,20,69,"65d49m60s","21d16m3s",1,8,24,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",874,0,0,3844,9,3,2022-03-31
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","17","",6,10.5,20,69,"65d43m20s","21d18m4s",2,4,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","16","",6,10.5,20,69,"65d42m90s","21d18m6s",2,9,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
